Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
TYL,"Tyler Technologies, Inc.",297.41,$11.59B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tyl
TSN,"Tyson Foods, Inc.",91.39,$33.38B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/tsn
USB,U.S. Bancorp,59.58,$93.06B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb
USB^A,U.S. Bancorp,879.5,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb^a
USB^H,U.S. Bancorp,21.72,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^h
USB^M,U.S. Bancorp,28.04,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^m
USB^O,U.S. Bancorp,26.33,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^o
USB^P,U.S. Bancorp,27.87,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^p
USPH,"U.S. Physical Therapy, Inc.",114.84,$1.47B,1992,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/usph
SLCA,"U.S. Silica Holdings, Inc.",6.25,$459.8M,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/slca
USX,"U.S. Xpress Enterprises, Inc.",5.17,$253.15M,2018,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/usx
UBER,"Uber Technologies, Inc.",30.33,$51.74B,2019,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/uber
UI,Ubiquiti Inc.,188.13,$12.2B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/ui
UBS,UBS AG,12.43,$45.14B,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/ubs
UDR,"UDR, Inc.",45.86,$13.44B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/udr
UGI,UGI Corporation,44.7,$9.34B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ugi
UGP,Ultrapar Participacoes S.A.,6.18,$6.71B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ugp
UMH,"UMH Properties, Inc.",15.77,$644.25M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/umh
UMH^B,"UMH Properties, Inc.",25.855,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^b
UMH^C,"UMH Properties, Inc.",25.85,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^c
UMH^D,"UMH Properties, Inc.",25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^d
UA,"Under Armour, Inc.",19.37,$8.75B,2016,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ua
UAA,"Under Armour, Inc.",21.55,$9.73B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/uaa
UFI,"Unifi, Inc.",25.16,$465.36M,n/a,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/ufi
UNF,Unifirst Corporation,205.32,$3.89B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/unf
UN,Unilever NV,56.95,$149.36B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/un
UL,Unilever PLC,56.85,$149.42B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ul
UNP,Union Pacific Corporation,179.42,$124.55B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/unp
UIS,Unisys Corporation,11.42,$712.55M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/uis
UNT,Unit Corporation,0.7498,$41.64M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/unt
UMC,United Microelectronics Corporation,2.73,$6.39B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/umc
UNFI,"United Natural Foods, Inc.",8.19,$438.23M,2019,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/unfi
UPS,"United Parcel Service, Inc.",118.94,$102.03B,1999,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/ups
URI,"United Rentals, Inc.",168.92,$12.7B,1997,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/uri
USM,United States Cellular Corporation,35.16,$3.03B,1988,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/usm
UZA,United States Cellular Corporation,25.47,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uza
UZB,United States Cellular Corporation,25.88,n/a,2014,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzb
UZC,United States Cellular Corporation,26.56,n/a,2015,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzc
X,United States Steel Corporation,11.81,$2.01B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/x
UTX,United Technologies Corporation,149.82,$129.33B,n/a,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/utx
UNH,UnitedHealth Group Incorporated,295.09,$279.57B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/unh
UTL,UNITIL Corporation,61.48,$917.66M,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/utl
UNVR,Univar Solutions Inc.,24.42,$4.12B,2015,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/unvr
UVV,Universal Corporation,55.46,$1.38B,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/uvv
UHT,Universal Health Realty Income Trust,114.75,$1.58B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uht
UHS,"Universal Health Services, Inc.",143.79,$12.59B,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/uhs
UVE,UNIVERSAL INSURANCE HOLDINGS INC,29.27,$972.1M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/uve
UTI,Universal Technical Institute Inc,7.16,$183.54M,2003,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/uti
UNM,Unum Group,29.42,$6.07B,n/a,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unm
UNMA,Unum Group,26.99,n/a,2018,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unma
UE,Urban Edge Properties,18.78,$2.28B,2015,Finance,Real Estate,https://old.nasdaq.com/symbol/ue
UBA,Urstadt Biddle Properties Inc.,23.88,$951.73M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uba
UBP,Urstadt Biddle Properties Inc.,18.81,$749.67M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ubp
UBP^H,Urstadt Biddle Properties Inc.,26.38,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ubp^h
UBP^K,Urstadt Biddle Properties Inc.,25.39,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ubp^k
USFD,US Foods Holding Corp.,41.32,$9.07B,2016,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/usfd
USAC,"USA Compression Partners, LP",17.31,$1.67B,2013,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/usac
USNA,"USANA Health Sciences, Inc.",79.24,$1.71B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/usna
USDP,USD Partners LP,9.96,$263.98M,2014,Transportation,Railroads,https://old.nasdaq.com/symbol/usdp
BIF,"USLIFE Income Fund, Inc.",11.78,$1.22B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bif
VFC,V.F. Corporation,98.35,$39.28B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/vfc
EGY,"VAALCO Energy, Inc. ",2.02,$117.94M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/egy
MTN,"Vail Resorts, Inc.",245.65,$9.89B,1997,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/mtn
VAL,Valaris plc,5.69,$1.13B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/val
VALE,VALE S.A.,13.3,$68.21B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/vale
VLO,Valero Energy Corporation,95.24,$39.11B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/vlo
VHI,"Valhi, Inc.",1.93,$654.72M,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vhi
VMI,"Valmont Industries, Inc.",150.05,$3.23B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vmi
VVV,Valvoline Inc.,21.45,$4.04B,2016,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vvv
VAPO,"Vapotherm, Inc.",11.73,$247.32M,2018,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/vapo
VAR,"Varian Medical Systems, Inc.",142.8,$12.98B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/var
VGR,Vector Group Ltd.,12.89,$1.91B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vgr
VEC,"Vectrus, Inc.",50.32,$579.14M,2014,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/vec
VEDL,Vedanta  Limited,8.41,$7.78B,2013,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,143.09,$21.26B,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/veev
VNTR,Venator Materials PLC,4.07,$433.72M,2017,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vntr
VTR,"Ventas, Inc.",57.48,$21.42B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vtr
VNE,"Veoneer, Inc.",16.12,$1.8B,2018,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vne
VER,VEREIT Inc.,9.09,$9.71B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ver
VER^F,VEREIT Inc.,25.37,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ver^f
VRTV,Veritiv Corporation,20.39,$328.27M,2014,Consumer Services,Paper,https://old.nasdaq.com/symbol/vrtv
VZ,Verizon Communications Inc.,61.4,$253.94B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vz
VET,Vermilion Energy Inc.,16.39,$2.55B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vet
VRS,Verso Corporation,17.46,$605.94M,2016,Basic Industries,Paper,https://old.nasdaq.com/symbol/vrs
VCIF,Vertical Capital Income Fund,10.3381,$107.31M,2019,n/a,n/a,https://old.nasdaq.com/symbol/vcif
VVI,Viad Corp,68.34,$1.39B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/vvi
VICI,VICI Properties Inc.,25.34,$11.68B,2018,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vici
VNCE,Vince Holding Corp.,19.29,$225.31M,2013,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/vnce
VIPS,Vipshop Holdings Limited,14.44,$9.66B,2012,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/vips
SPCE,"Virgin Galactic Holdings, Inc.",10.95,$2.15B,2017,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/spce
SPCE.U,"Virgin Galactic Holdings, Inc.",n/a,n/a,2017,n/a,n/a,https://old.nasdaq.com/symbol/spce.u
SPCE.WS,"Virgin Galactic Holdings, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/spce.ws
VGI,Virtus Global Multi-Sector Income Fund,12.6,$142.43M,2012,n/a,n/a,https://old.nasdaq.com/symbol/vgi
ZTR,Virtus Total Return Fund Inc.,11.18,$275.73M,1988,n/a,n/a,https://old.nasdaq.com/symbol/ztr
V,Visa Inc.,187.08,$415.76B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/v
VSH,"Vishay Intertechnology, Inc.",21.3,$3.08B,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vsh
VPG,"Vishay Precision Group, Inc.",34.16,$461.94M,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vpg
VIST,"Vista Oil & Gas, S.A.B. de C.V.",7.81,$678.96M,2019,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vist
VSTO,Vista Outdoor Inc.,7.66,$442.95M,2015,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/vsto
VST,Vistra Energy Corp.,23.65,$11.53B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/vst
VST.WS.A,Vistra Energy Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vst.ws.a
VSLR,"Vivint Solar, Inc.",7.58,$925.43M,2014,Capital Goods,Building Products,https://old.nasdaq.com/symbol/vslr
VMW,"Vmware, Inc.",152.68,$62.59B,2007,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/vmw
VOC,VOC Energy Trust,4.62,$78.54M,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/voc
VCRA,"Vocera Communications, Inc.",21.37,$672.85M,2012,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/vcra
VG,Vonage Holdings Corp.,7.22,$1.75B,2006,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vg
VNO,Vornado Realty Trust,67.01,$12.79B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vno
VNO^K,Vornado Realty Trust,25.27,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^k
VNO^L,Vornado Realty Trust,25.18,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^l
VNO^M,Vornado Realty Trust,25.49,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^m
VJET,voxeljet AG,2.18,$52.71M,2013,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vjet
IAE,Voya Asia Pacific High Dividend Equity Income Fund,8.57,$101.97M,2007,n/a,n/a,https://old.nasdaq.com/symbol/iae
IHD,Voya Emerging Markets High Income Dividend Equity Fund,8.09,$154.03M,2011,n/a,n/a,https://old.nasdaq.com/symbol/ihd
VOYA,"Voya Financial, Inc.",60.32,$8.13B,2013,Finance,Life Insurance,https://old.nasdaq.com/symbol/voya
VOYA^B,"Voya Financial, Inc.",27.55,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/voya^b
IGA,Voya Global Advantage and Premium Opportunity Fund,10.82,$198.06M,2005,n/a,n/a,https://old.nasdaq.com/symbol/iga
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,6.3,$611.59M,2005,n/a,n/a,https://old.nasdaq.com/symbol/igd
IDE,"Voya Infrastructure, Industrials and Materials Fund",11.76,$226.72M,2010,n/a,n/a,https://old.nasdaq.com/symbol/ide
IID,Voya International High Dividend Equity Income Fund,5.4402,$45.83M,2007,n/a,n/a,https://old.nasdaq.com/symbol/iid
IRR,Voya Natural Resources Equity Income Fund,4.15,$94.36M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/irr
PPR,Voya Prime Rate Trust,4.98,$735.98M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ppr
VMC,Vulcan Materials Company,140.36,$18.58B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/vmc
WTI,"W&T Offshore, Inc.",5.48,$770.98M,2005,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/wti
WPC,W. P. Carey Inc.,77.95,$13.43B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wpc
WRB,W.R. Berkley Corporation,68.4,$12.56B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wrb
WRB^B,W.R. Berkley Corporation,25.49,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^b
WRB^C,W.R. Berkley Corporation,26.31,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^c
WRB^D,W.R. Berkley Corporation,26.15,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^d
WRB^E,W.R. Berkley Corporation,26.2774,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^e
WRB^F,W.R. Berkley Corporation,25.34,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^f
GRA,W.R. Grace & Co.,70.26,$4.69B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/gra
GWW,"W.W. Grainger, Inc.",337.72,$18.19B,n/a,Consumer Services,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/gww
WNC,Wabash National Corporation,14.7,$795.16M,1991,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/wnc
WBC,Wabco Holdings Inc.,135.44,$6.94B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/wbc
WDR,"Waddell & Reed Financial, Inc.",16.66,$1.17B,1998,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/wdr
WD,"Walker & Dunlop, Inc.",65.84,$2.03B,2010,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wd
WMT,Walmart Inc.,119.03,$337.71B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/wmt
DIS,Walt Disney Company (The),144.68,$260.77B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/dis
HCC,"Warrior Met Coal, Inc.",20.27,$1.04B,2017,Energy,Coal Mining,https://old.nasdaq.com/symbol/hcc
WPG,Washington Prime Group Inc.,3.52,$656.83M,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wpg
WPG^H,Washington Prime Group Inc.,21.77,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wpg^h
WPG^I,Washington Prime Group Inc.,19.96,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wpg^i
WRE,Washington Real Estate Investment Trust,29.05,$2.34B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wre
WCN,"Waste Connections, Inc.",90.26,$23.8B,n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/wcn
WM,"Waste Management, Inc.",112.91,$47.9B,n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/wm
WAT,Waters Corporation,232.99,$15.01B,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/wat
WSO,"Watsco, Inc.",181.75,$6.92B,n/a,Consumer Durables,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wso
WSO.B,"Watsco, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wso.b
WTS,"Watts Water Technologies, Inc.",100.42,$3.4B,1986,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/wts
W,Wayfair Inc.,89.06,$8.29B,2014,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/w
WBS,Webster Financial Corporation,53.52,$4.93B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wbs
WBS^F,Webster Financial Corporation,26.11,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wbs^f
WEC,"WEC Energy Group, Inc.",91.48,$28.86B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/wec
WEI,Weidai Ltd.,2.88,$202.89M,2018,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wei
WRI,Weingarten Realty Investors,30.94,$3.98B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wri
WMK,"Weis Markets, Inc.",40,$1.08B,n/a,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/wmk
WBT,"Welbilt, Inc.",15.9,$2.24B,2016,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wbt
WCG,"WellCare Health Plans, Inc.",330.37,$16.63B,2004,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/wcg
WFC,Wells Fargo & Company,53.81,$227.58B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wfc
WFC^L,Wells Fargo & Company,1446.1513,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^l
WFC^N,Wells Fargo & Company,25.38,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^n
WFC^O,Wells Fargo & Company,25.29,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^o
WFC^P,Wells Fargo & Company,25.31,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^p
WFC^Q,Wells Fargo & Company,27.35,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^q
WFC^R,Wells Fargo & Company,28.66,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^r
WFC^T,Wells Fargo & Company,25.59,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^t
WFC^V,Wells Fargo & Company,25.91,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^v
WFC^W,Wells Fargo & Company,25.9,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^w
WFC^X,Wells Fargo & Company,26.05,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^x
WFC^Y,Wells Fargo & Company,26.45,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^y
EOD,Wells Fargo Global Dividend Opportunity Fund,5.63,$248.02M,2007,n/a,n/a,https://old.nasdaq.com/symbol/eod
WELL,Welltower Inc.,79.85,$32.4B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/well
WAIR,"Wesco Aircraft Holdings, Inc.",11.02,$1.1B,2011,Capital Goods,Wholesale Distributors,https://old.nasdaq.com/symbol/wair
WCC,"WESCO International, Inc.",55.71,$2.33B,1999,Consumer Non-Durables,Telecommunications Equipment,https://old.nasdaq.com/symbol/wcc
WST,"West Pharmaceutical Services, Inc.",151.21,$11.19B,n/a,Basic Industries,Specialty Chemicals,https://old.nasdaq.com/symbol/wst
WAL,Western Alliance Bancorporation,57.08,$5.86B,2005,Finance,Major Banks,https://old.nasdaq.com/symbol/wal
WALA,Western Alliance Bancorporation,25.85,n/a,2016,Finance,Major Banks,https://old.nasdaq.com/symbol/wala
WEA,Western Asset Bond Fund,14.17,$168.71M,2002,n/a,n/a,https://old.nasdaq.com/symbol/wea
TLI,Western Asset Corporate Loan Fund Inc,10.17,$101.08M,1998,n/a,n/a,https://old.nasdaq.com/symbol/tli
EMD,Western Asset Emerging Markets Debt Fund Inc,14.06,$854.09M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/emd
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,17.98,$268.63M,2009,n/a,n/a,https://old.nasdaq.com/symbol/gdo
EHI,Western Asset Global High Income Fund Inc,9.91,$437.1M,2003,n/a,n/a,https://old.nasdaq.com/symbol/ehi
HIX,Western Asset High Income Fund II Inc.,6.65,$566.29M,1998,n/a,n/a,https://old.nasdaq.com/symbol/hix
HIO,"Western Asset High Income Opportunity Fund, Inc.",4.98,$637.19M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/hio
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,15.46,$351.71M,2010,n/a,n/a,https://old.nasdaq.com/symbol/hyi
SBI,Western Asset Intermediate Muni Fund Inc,9.12,$128.43M,1992,n/a,n/a,https://old.nasdaq.com/symbol/sbi
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,21.86,$236.76M,2009,n/a,n/a,https://old.nasdaq.com/symbol/igi
PAI,Western Asset Investment Grade Income Fund Inc.,15.55,$147.61M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pai
MMU,"Western Asset Managed Municipals Fund, Inc.",13.38,$579.42M,1992,n/a,n/a,https://old.nasdaq.com/symbol/mmu
WMC,Western Asset Mortgage Capital Corporation,10.66,$567.37M,2012,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wmc
DMO,Western Asset Mortgage Defined Opportunity Fund Inc,20.34,$213.51M,2010,n/a,n/a,https://old.nasdaq.com/symbol/dmo
MTT,Western Asset Municipal Defined Opportunity Trust Inc,20.92,$254.99M,2009,n/a,n/a,https://old.nasdaq.com/symbol/mtt
MHF,"Western Asset Municipal High Income Fund, Inc.",7.6201,$164.85M,1988,n/a,n/a,https://old.nasdaq.com/symbol/mhf
